Video_Title,Comment_ID,Published_At,Like_Count,Comment,Comment_Length_raw,Comment_Length
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgzkT0PgT43wzqITJKB4AaABAg,2025-01-10 11:17:06+00:00,4,Yah Azad mulk hai magar aawam Azad Nahin isase behtar to North Korea hai,72,72
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgwQ8OiQKV9Dt6LCCm94AaABAg,2025-01-11 11:08:21+00:00,3,Wapda ka connection nai hai ap Khush qismat hain ap dc cheezain laga lain din rat chaley battery backup berha lain,114,114
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgxvexJaeYb80oy_1mV4AaABAg,2025-01-26 08:30:36+00:00,0,Mai nay apnay gar may 2011 may solor lagya tha ik arsa hova bijli ka bill dyiy hovay,84,84
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,Ugx-f7t-5MMlJkwVJtd4AaABAg,2025-01-10 11:26:52+00:00,6,Allah asani kare,16,16
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgzhqAzHzIx8qYQkiMt4AaABAg,2025-01-12 09:06:09+00:00,2,"Shame on wapda and it's policies. Ye sb is lye policies ko strict krty han ta k log illegal way use kren or in k officials ki dehariyan lgti rahen. 
Gajjumata k area is trah k issues sy bhra pra hai. Electricity is the basic right lekn na dena in k personal interest ma hota",274,274
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgwxiOfCrH4Vj7e6rwp4AaABAg,2025-01-12 02:52:47+00:00,2,New name smart colony,21,21
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgziRwp3zzB8TTktYe94AaABAg,2025-01-18 17:44:56+00:00,0,Sari video b dekh li hai aur comments b parh Liye han bhya rat ko jab solar nhi ata tou apni fridge aur motor aur istri kayse chalaty ho? Itni sari batteries Kahan sy lawo gy?,175,175
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgzVpd-9wsV0JFqwGeh4AaABAg,2025-01-10 12:04:43+00:00,1,یہی علاج ہے انکا,16,16
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgxLpiZBb7V9F4peD-h4AaABAg,2025-01-31 06:15:47+00:00,0,Apny apny ghar k bahar aik aik bulb bhi laga lain raat ko on krdain,67,67
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgxAJgs4P3MFSG_F1kp4AaABAg,2025-01-10 12:20:00+00:00,12,"اگر ساری قوم ایکا کرے تو پورا ملک عوام کی مرضی کے بغیر نہیں چل سکتا۔ لیکن افسوس ہم ریوڑ اور ہجوم ہیں قوم نہیں ہیں۔ 
اللہ ہی ہمارے حال پر رحم فرمائے۔
واپڈا تو مسئلہ ہی کوئی نہیں ہے۔",180,180
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgxvuHD8e5ppXKzIHdN4AaABAg,2025-01-10 16:56:30+00:00,0,Pak arab f2 block pora solar laga hai bijli nae hai,51,51
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgxvuHD8e5ppXKzIHdN4AaABAg.AD7Gm1YiIYqADB_dACQGkh,2025-01-12 09:07:01+00:00,0,True. Or govt ne ankhen bnd ki wi hain,38,38
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgwK67keSuTxD_GrliN4AaABAg,2025-01-24 14:04:06+00:00,1,"Solar lagao, wapda se jan churao..",34,34
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgylodyRK4g8dpXBGH94AaABAg,2025-01-10 14:25:57+00:00,1,Wapda khatm,11,11
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgyEVGhUmnABoNvqIn94AaABAg,2025-01-10 14:16:25+00:00,0,Ki de rahi hai kuchh bhi Nahin de rahi hamen bakwas kar dene Sanu te kuchh bhi Nahin milega,91,91
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgyE-xH-NtXzjeFz20N4AaABAg,2025-02-01 18:17:58+00:00,0,"There is reason why every citizen shouldn't have electricity, water and sewage connection for every home at reasonable cost. Lowering Electrical costs is essential.",164,164
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgwnqSdU8c8PYUELcvl4AaABAg,2025-01-10 15:49:36+00:00,0,Agar connection nahi ha kisi ka to yeh bijli ki wire ka kiya kaam ha jhoote mat bolo apni video me dekho 58 seconede per,120,120
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,Ugyu9dvHkdMfw670y2B4AaABAg,2025-01-12 17:25:58+00:00,0,😂4 PANAL all home😅,18,18
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgwrDS3SvBm0OD3EjpB4AaABAg,2025-01-18 08:46:52+00:00,0,Solar street,12,12
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgyVjLB9WwK05NE2a7x4AaABAg,2025-01-11 04:43:20+00:00,0,😂😂😂😂😂😂😂😂😢,9,9
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgyLIcSQ8s88bVijpXJ4AaABAg,2025-01-18 08:48:18+00:00,0,Solar gali,10,10
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,Ugzk3l7pfRBhSUY6Kj94AaABAg,2025-01-24 08:48:46+00:00,0,"bjli to susti nai hogi 
insha allah😂😂
sh chilli ki duniya se nklo
kbhi kraye bhadne k baad b kum hua😂😂",102,102
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,Ugy22iTXqPlfVOLYO-J4AaABAg,2025-01-10 16:03:17+00:00,0,Is mohalla k nam Kya ha,23,23
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,Ugy22iTXqPlfVOLYO-J4AaABAg.AD7AgL_4_s3AD7XzLmj2f8,2025-01-10 19:26:52+00:00,0,Badoki village k Sath Central park society ki back side ferozpur road,69,69
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,Ugy22iTXqPlfVOLYO-J4AaABAg.AD7AgL_4_s3ADco39Id3yq,2025-01-23 08:11:46+00:00,0,Solar Wala mohalla,18,18
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,Ugy22iTXqPlfVOLYO-J4AaABAg.AD7AgL_4_s3ADcqIASSQdV,2025-01-23 08:31:17+00:00,0,@WaqarAli-df5bu  kis city ma ha,31,31
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgzdMx-_s4qqt2qyJg94AaABAg,2025-01-11 08:54:21+00:00,4,201  یونٹوں کو 9000  روپے سے زیادہ آ یا ہیں ملتان میں رہتا ہوں آپ لوگوں خوش قسمتی سے ملے گا انشاء اللہ تعالیٰ انصاف ہوئے گآ پورا پاکستان سلر پینل کی طرف ایمانداری سے آ ئیے گا انشاء اللہ تعالیٰ انصاف ہوئے گآ,206,206
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,Ugwp59u6uTF8zlDtgjt4AaABAg,2025-01-18 08:47:39+00:00,0,Solar city 😂,12,12
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,UgxS3mjWpsGV-K9h3RN4AaABAg,2025-01-10 12:06:31+00:00,3,بےوقوف لوگوں  جب بل 10 ھزار  مھینے کا دیتے ھو تو اس سے اچھا نھی  کے  کسی سے قرضہ لے کر سولر لگا  لے اور وھ بل کا پیسہ  ھر مھینے قرضدار کو واپس کرے 2 سال کے بعد فری بجلی ملے گی,175,175
A Street In Lahore Is Fully Powered By Solar Energy After Wapda Refused To Provide Electricity Meter,Ugx21UlKczUaFXgjmg94AaABAg,2025-01-10 12:58:20+00:00,0,wapda se behter he solar plates mango,37,37
"Blue, Yellow, Red Solar Panels - American Company Introduced New Technology",UgxNNxPa_jKtUQJlxpV4AaABAg,2024-11-02 15:32:17+00:00,0,Kitney waat hai nahi bataya,27,27
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,UgxoYBrqWkGPOPqoixV4AaABAg,2026-02-18 02:40:51+00:00,2,Ye kon si date ki news hay date mention keya karo,49,49
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,UgxklVCxnrSDAuk0oKd4AaABAg,2026-02-17 10:58:02+00:00,0,Yammen Ma Lagiaa Hai 🎉😂❤😢😮😅😊,28,28
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,UgyIXZBI_f0XveFktWJ4AaABAg,2026-02-17 07:42:58+00:00,0,SUCHME,6,6
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,UgyQ6NaVq_4I28sPKGx4AaABAg,2026-02-17 10:58:52+00:00,0,Orrr Suniaa 🎉😂❤😢😮😅😊,19,19
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,UgwrTNuLfd_z7v-CUSt4AaABAg,2026-02-17 08:17:17+00:00,1,Astakhfirullah,14,14
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,Ugwn4hygHK0aDuh8chh4AaABAg,2026-02-17 10:56:11+00:00,0,Photo Kyuioo Nahii Deiaa 🎉😂❤😢😮😅😊,32,32
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,UgzLpuoxa2pboPII2Ut4AaABAg,2026-02-17 08:23:45+00:00,0,Kiya Sach hai,13,13
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,UgzrN8TvlFg3Rnhi7Tl4AaABAg,2026-02-17 06:57:51+00:00,2,استغفراللہ😢,11,11
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,UgwHDVDI2TGk13yGs_x4AaABAg,2026-02-17 10:58:18+00:00,0,Gaa 🎉😂❤😢😮😅😊,11,11
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,Ugxs8isbaWW2Wb6YgUZ4AaABAg,2026-02-17 09:03:19+00:00,0,Pregnant orto ko koi side effects to nh es sy Pakistan ma??,59,59
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,Ugxs8isbaWW2Wb6YgUZ4AaABAg.ATK6yzPUeD1ATK8NTkiAyU,2026-02-17 09:15:32+00:00,2,Sooraj pori dunia mn aik e h isley asraat hoty hein mn khud parishan hon😢,73,73
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,Ugxs8isbaWW2Wb6YgUZ4AaABAg.ATK6yzPUeD1ATK96ex8W-J,2026-02-17 09:21:58+00:00,0,​@idreesrasheed8719but Drs keh rhy koi side effects nh,54,54
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,Ugxs8isbaWW2Wb6YgUZ4AaABAg.ATK6yzPUeD1ATK9wIfXvrn,2026-02-17 09:29:10+00:00,1,Kuj ni hota tenshion na ly..!!,30,30
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,Ugxs8isbaWW2Wb6YgUZ4AaABAg.ATK6yzPUeD1ATKAPTM3hum,2026-02-17 09:33:17+00:00,0,​@idreesrasheed8719aisa ni hota..,33,33
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,Ugxs8isbaWW2Wb6YgUZ4AaABAg.ATK6yzPUeD1ATKAeVnLEMb,2026-02-17 09:35:28+00:00,0,Bhai mai bhi tenshen main hun,29,29
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,Ugxs8isbaWW2Wb6YgUZ4AaABAg.ATK6yzPUeD1ATKD0KKNi5t,2026-02-17 09:56:04+00:00,3,Isky bary m Allah k Rasool SAW NY kch nh frmaya agr aisa waqai ye pregnant aurton k Liye ye nuqsan de hota to Allah k Rasool SAW zarur bta dety is Liye fikr krny ki zarurat NH h ap logon ko Allah pr bharosa rkhien logon ki baton m na Ayn Jo b hota h bachy k sth wo uska naseeb hota h suraj se uska koi talluq nh is waqt istigfar ki zarurat h,341,341
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,Ugxs8isbaWW2Wb6YgUZ4AaABAg.ATK6yzPUeD1ATKEKoYW8BX,2026-02-17 10:07:36+00:00,0,"​Mjhy ni pta thA ghalti sy 1,30 pay apple kaaty😢😢",49,49
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,Ugxs8isbaWW2Wb6YgUZ4AaABAg.ATK6yzPUeD1ATKFM4VU3XV,2026-02-17 10:16:31+00:00,0,Suraj giran ki timing,21,21
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,Ugxs8isbaWW2Wb6YgUZ4AaABAg.ATK6yzPUeD1ATKFqlcLZan,2026-02-17 10:20:50+00:00,0,​@SobiaAnas-l1h8zni pataa ...apko pta lga tu btana😢,51,51
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,Ugxs8isbaWW2Wb6YgUZ4AaABAg.ATK6yzPUeD1ATKG6qjizTb,2026-02-17 10:23:10+00:00,0,​@SobiaAnas-l1h8z2 56 sy start h or 7 28 py ending,50,50
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,Ugxs8isbaWW2Wb6YgUZ4AaABAg.ATK6yzPUeD1ATKGAM8RlKa,2026-02-17 10:23:39+00:00,0,​@AbuzarHaider-fi4szright,25,25
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,Ugxs8isbaWW2Wb6YgUZ4AaABAg.ATK6yzPUeD1ATKGFB8vh8H,2026-02-17 10:24:18+00:00,1,​@Ayeshamushtaq-j4oBeshAk,25,25
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,Ugxs8isbaWW2Wb6YgUZ4AaABAg.ATK6yzPUeD1ATKIf-SH6Ns,2026-02-17 10:45:27+00:00,0,Yahi pata ha 2:55 se 7:28 tak hai,33,33
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,Ugxs8isbaWW2Wb6YgUZ4AaABAg.ATK6yzPUeD1ATKInRswSIM,2026-02-17 10:46:36+00:00,0,Pregnancy ma giran lazmi ate ga😮,32,32
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,Ugxs8isbaWW2Wb6YgUZ4AaABAg.ATK6yzPUeD1ATKMaA2u1N8,2026-02-17 11:19:44+00:00,0,​@idreesrasheed8719koi b 🔪 ka istmal na kry,43,43
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,Ugxs8isbaWW2Wb6YgUZ4AaABAg.ATK6yzPUeD1ATKPmoKdpWD,2026-02-17 11:47:41+00:00,0,​@SobiaAnas-l1h8zthanks ☺️,26,26
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,Ugxs8isbaWW2Wb6YgUZ4AaABAg.ATK6yzPUeD1ATKfIJ8nwB2,2026-02-17 14:11:55+00:00,0,Me b bht saf hu,15,15
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,UgxtO6CZoILpTBNC5Pp4AaABAg,2026-02-17 08:42:44+00:00,0,yes its true,12,12
First Solar Eclipse of 2026 Happening Today | How to Watch Safely,UgyCAh6gPqzaSDS_1o94AaABAg,2026-02-17 10:57:32+00:00,1,Surrajj Gairrhan 🎉😂❤😢😮😅😊,24,24
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),Ugxn5eAlN4vZ0KC9xVJ4AaABAg,2026-02-17 06:13:34+00:00,11,لوگ بھوک افلاس سردی اور دھماکوں سے مر رہے ہیں شہید ہو رہے ہیں اور یہاں سرکاری خرچے پر فضول غیر ملکی دورے ہو رہے ہیں۔افسوس صد افسوس,130,130
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),Ugyln6lHQTfI490mCGF4AaABAg,2026-02-18 01:57:02+00:00,0,❤❤❤🎉🎉🎉,6,6
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),Ugyb20M7hn3hLogYcdR4AaABAg,2026-02-17 05:04:35+00:00,1,❤❤❤❤❤❤❤,7,7
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),UgxWezm_pDm8igZDVd14AaABAg,2026-02-17 16:19:13+00:00,0,🎉 1:22,6,6
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),UgzPRjAHID4ZaeLTWCV4AaABAg,2026-02-17 12:46:24+00:00,3,Ye hakumat badmashii kar ri hi pakistan ki awam k 7,51,51
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),UgzJuXhYgPskg4HfGQF4AaABAg,2026-02-17 10:08:10+00:00,0,Are roads open or not,21,21
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),UgyXuKPzekyDlG4_JUh4AaABAg,2026-02-17 09:13:32+00:00,2,Mazak k ilawa mujhe ya ata tararr hud dheshtgard lagta😂😂,56,56
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),Ugw0lEn2FKC5hSLmLaZ4AaABAg,2026-02-17 05:55:05+00:00,3,Kia Pakistan me Suraj gehran Hoga ya ni,39,39
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),Ugw0lEn2FKC5hSLmLaZ4AaABAg.ATJmRIuUgSpATJnTpS-dsv,2026-02-17 06:04:10+00:00,0,Mjy b koi btye plz,18,18
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),Ugw0lEn2FKC5hSLmLaZ4AaABAg.ATJmRIuUgSpATJwVg_hYIW,2026-02-17 07:23:04+00:00,0,Mujhe ye samjh ni ati ap logo ko kon SE  zuban samjh ATI h wo bar bar Bol rahe h Pakistan me ni h na nazar ana pihr be ek he sawal,130,130
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),UgwVZSIrR_JHsPURbw94AaABAg,2026-02-17 08:42:48+00:00,0,Kya aaj Suraj grahn Hy?,23,23
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),Ugw-CPV6iPJgWqp6pmJ4AaABAg,2026-02-17 14:06:30+00:00,1,وزیراعظم چند دن کے لئے پاکستان کا دورہ بھی کرے,46,46
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),UgyRNd80vIMCdWwSLIZ4AaABAg,2026-02-17 04:26:32+00:00,0,پاکستان کی کرکٹ ٹیم کو آج سری لنکا ک ٹیم سے سبق سیکھنا چاہیئے کیسے آج آسٹریلیا کو ہرایا... ایسے ہوتے ہیں کھلاڑی... لیکن بدقسمتی سے پاکستان کی ٹیم ہمیشہ انڈیا سے ہارتی ہے 😢,171,171
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),UgywEFjK-PS8iRs7Gbp4AaABAg,2026-02-17 05:12:37+00:00,2,kisi greb ki bat kar lia kara ankha  awam ki bi khrab hoti ha pti wala apna rona rota rahata ha,95,95
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),Ugzz6WDxMgjscsUa5AN4AaABAg,2026-02-17 07:44:11+00:00,0,Hamara wazer paisy kama ny k liye kuch bhi sekh skta ha 😂,57,57
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),UgwzYrwKrghPr3yLOZF4AaABAg,2026-02-17 06:45:36+00:00,0,Tarr tarrr dela lainay walay deal dainay ki oqat nh rkhtay..tommy,65,65
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),Ugy3MVaX_xav85-cPm14AaABAg,2026-02-17 12:45:13+00:00,0,Porah pakistan band hona chaya,30,30
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),UgxiR5WGu_2-BuBPsjN4AaABAg,2026-02-17 10:20:03+00:00,0,Out... Asma whoevers... Out,27,27
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),UgwBDpp3giwDJP0jkVJ4AaABAg,2026-02-17 08:20:55+00:00,0,Allah pak ki ladhe chalna wali ha karlo aiyashyan,49,49
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),Ugw_tCRMQwvPYS8uVWp4AaABAg,2026-02-17 04:23:27+00:00,3,ایک شخص کی نام نہاد وطن پرستی نے پورے وطن کے باسیوں کو آزمائش میں ڈال دیا ہے۔,77,77
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),Ugw_tCRMQwvPYS8uVWp4AaABAg.ATJbxEGvgkaATJojt8_U52,2026-02-17 06:15:14+00:00,1,وہ ایک شخص تم جیسے لوگوں کی بھی لڑائی لڑ رہا ہے بابو😊۔,54,54
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),UgxKoSnbA7cEaaOlq814AaABAg,2026-02-17 04:14:44+00:00,0,یوتھیوں نے عمرانڈو کو کانا دجال ڈکلیئر کر دیا,45,45
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),UgwrMgmcbyarwahoDWN4AaABAg,2026-02-17 04:21:50+00:00,2,یوتھیوں کے افسوسناک بات کے علاؤہ کچھ بھی نہیں ،اب آنکھوں میں خرابی نکالی گئی ھے ڈرامے بازی کوئی پی ٹی آئی والوں سے سیکھے😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,156,156
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),UgwrMgmcbyarwahoDWN4AaABAg.ATJblOiLimnATJoFtQq3rp,2026-02-17 06:11:00+00:00,1,تمہیں کیا تکلیف ہے بابو 😊,25,25
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),UgwrMgmcbyarwahoDWN4AaABAg.ATJblOiLimnATJoK5dSIQu,2026-02-17 06:11:34+00:00,1,عمران خان زندہ باد,18,18
Rare Solar Eclipse Ahead of Ramadan | Karachi Weather | Headlines Geo News 8 AM (17th Feb 2026),Ugw2dAGI54geabE4kot4AaABAg,2026-02-17 10:20:15+00:00,0,Out fradan,10,10
